FBI_id,distance,data_label
chr7:70961199:70973894,12695,1000GP
chr4:61456285:61456500,215,1000GP
chr1:207119002:207119851,849,1000GP
chr1:44355905:44357497,1592,1000GP
chr1:44356320:44357498,1178,1000GP
chr3:158744308:158753331,9023,1000GP
chr3:160560519:160561060,541,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr11:104240560:104240661,101,1000GP
chr5:175466448:175466912,464,1000GP
chrX:15611187:15669109,57922,1000GP
chr12:71139014:71139975,961,1000GP
chr12:71315481:71316539,1058,1000GP
chr16:48871382:48872316,934,1000GP
chr16:48871900:48872325,425,1000GP
chr18:64696745:64697097,352,1000GP
chr1:80328939:80329427,488,1000GP
chr5:28932749:28934786,2037,1000GP
chr5:29069210:29069523,313,1000GP
chr2:66526379:66527693,1314,1000GP
chr7:40839777:40840871,1094,1000GP
chr21:26001844:26002386,542,1000GP
chr10:125502112:125508653,6541,1000GP
chr12:12391927:12393688,1761,1000GP
chr7:151312949:151315020,2071,1000GP
chr7:70961199:70973894,12695,1000GP
chr1:80328939:80329427,488,1000GP
chr1:237402806:237402907,101,1000GP
chr3:80015320:80015952,632,1000GP
chr4:111086236:111087312,1076,1000GP
chr6:94031356:94031699,343,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr10:57497899:57498224,325,1000GP
chr10:57497185:57498185,1000,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:122719026:122724930,5904,1000GP
chr2:124294183:124295338,1155,1000GP
chr2:131777353:131821780,44427,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chr11:55676540:55690280,13740,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr1:207119002:207119851,849,1000GP
chr7:128288301:128299896,11595,1000GP
chr2:95544969:95545592,623,1000GP
chr21:26001844:26002386,542,1000GP
chrX:79666392:79667868,1476,1000GP
chrX:79667729:79670580,2851,1000GP
chr15:84906062:84911221,5159,1000GP
chr2:116216764:116224311,7547,1000GP
chr10:13063037:13063272,235,1000GP
chr7:70961199:70973894,12695,1000GP
chr3:80015320:80015952,632,1000GP
chr16:85155108:85156209,1101,1000GP
chr10:125501849:125512533,10684,1000GP
chr1:187495696:187497595,1899,1000GP
chr7:105520479:105521175,696,1000GP
chr4:167193921:167194355,434,1000GP
chr14:46648665:62759566,16110901,1000GP
chr3:80015320:80015952,632,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr1:36267649:36269041,1392,1000GP
chr3:172455538:172455915,377,1000GP
chr8:20919221:20920925,1704,1000GP
chr1:187497344:187497598,254,1000GP
chr5:28932749:28934786,2037,1000GP
chr7:102084258:102084759,501,1000GP
chr1:207119002:207119851,849,1000GP
chr2:183705048:183706336,1288,1000GP
chr11:55597046:55667022,69976,1000GP
chr11:55676540:55690280,13740,1000GP
chr7:70955983:70973901,17918,1000GP
chr2:95544969:95545592,623,1000GP
chr1:239952717:239953384,667,1000GP
chr16:85155108:85156196,1088,1000GP
chr7:31547158:31552382,5224,1000GP
chr3:162827575:162829871,2296,1000GP
chr1:197787659:197788855,1196,1000GP
chr1:207119002:207119851,849,1000GP
chr2:61473618:61476323,2705,1000GP
chr7:70961199:70973894,12695,1000GP
chr2:183704465:183706301,1836,1000GP
chr14:66703616:66704992,1376,1000GP
chr7:102081266:102084420,3154,1000GP
chr7:102084258:102084759,501,1000GP
chr4:87926012:87937548,11536,1000GP
chr7:40839777:40840871,1094,1000GP
chr12:12391927:12393688,1761,1000GP
chr10:57497899:57498224,325,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr21:26648364:26649407,1043,1000GP
chr21:26001844:26002386,542,1000GP
chr12:71139014:71139975,961,1000GP
chr4:167193921:167194355,434,1000GP
chr1:36267649:36269041,1392,1000GP
chr1:48475274:48475573,299,1000GP
chr1:48475278:48475980,702,1000GP
chr12:46896695:46915969,19274,1000GP
chr4:87926012:87937548,11536,1000GP
chr2:131777354:131821781,44427,1000GP
chr16:85155108:85156196,1088,1000GP
chr16:85155130:85156196,1066,1000GP
chr10:57497899:57498224,325,1000GP
chr2:116216764:116224311,7547,1000GP
chr1:237402806:237402907,101,1000GP
chr21:24391796:24391873,77,1000GP
chr21:26648364:26649407,1043,1000GP
chr21:26001844:26002386,542,1000GP
chr19:34246144:34248953,2809,1000GP
chr7:151312949:151315020,2071,1000GP
chr1:207119002:207119851,849,1000GP
chr7:40839777:40840871,1094,1000GP
chr7:47614509:47615366,857,1000GP
chr7:31547415:31550692,3277,1000GP
chr20:29204766:29888901,684135,1000GP
chr10:125502112:125508653,6541,1000GP
chr7:70961199:70973894,12695,1000GP
chr1:48475278:48475980,702,1000GP
chr5:28932749:28934786,2037,1000GP
chr2:183704465:183706301,1836,1000GP
chr2:95544969:95545592,623,1000GP
chr10:125501849:125512533,10684,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr10:73659957:73660152,195,1000GP
chr4:87926012:87937548,11536,1000GP
chr3:162827575:162829871,2296,1000GP
chr7:105520479:105521175,696,1000GP
chr16:85155108:85156196,1088,1000GP
chr16:85155130:85156196,1066,1000GP
chr4:40233407:40235439,2032,1000GP
chr2:124294183:124295338,1155,1000GP
chr21:26001844:26002386,542,1000GP
chr7:31547158:31552382,5224,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr3:70667280:70667732,452,1000GP
chr7:40839777:40840871,1094,1000GP
chr1:80328939:80329427,488,1000GP
chr7:105520479:105521175,696,1000GP
chr5:28932749:28934786,2037,1000GP
chr12:127906521:127907286,765,1000GP
chr1:207119002:207119851,849,1000GP
chr10:57497899:57498224,325,1000GP
chr10:125501849:125512533,10684,1000GP
chr12:77990109:77994064,3955,1000GP
chr7:151312949:151315020,2071,1000GP
chr11:55676540:55690280,13740,1000GP
chr12:12391927:12393688,1761,1000GP
chr21:26001844:26002386,542,1000GP
chr2:159238871:159239302,431,1000GP
chr14:66703616:66704992,1376,1000GP
chr2:95544969:95545592,623,1000GP
chr1:237402806:237402907,101,1000GP
chr10:125501849:125512533,10684,1000GP
chr2:95544969:95545592,623,1000GP
chr21:24391796:24391873,77,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chr1:239952717:239953384,667,1000GP
chr5:29069210:29069523,313,1000GP
chr2:116216762:116224307,7545,1000GP
chr10:57497899:57498224,325,1000GP
chr10:57497185:57498185,1000,1000GP
chr3:80015320:80015952,632,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr5:114922388:114925736,3348,1000GP
chr4:87926012:87937548,11536,1000GP
chr2:183704465:183706301,1836,1000GP
chr16:85155108:85156196,1088,1000GP
chr2:124294183:124295338,1155,1000GP
chr2:128927599:128928241,642,1000GP
chr10:13063037:13063272,235,1000GP
chr7:40839777:40840871,1094,1000GP
chrX:79666392:79667868,1476,1000GP
chrX:79667729:79670580,2851,1000GP
chr7:151312949:151315020,2071,1000GP
chr20:44680251:44683268,3017,1000GP
chr1:197787659:197788855,1196,1000GP
chr2:95544969:95545592,623,1000GP
chr21:26001844:26002386,542,1000GP
chr12:37924184:37924724,540,1000GP
chr12:12391927:12393688,1761,1000GP
chr12:18069294:18081258,11964,1000GP
chr2:183705048:183706336,1288,1000GP
chr10:57497899:57498224,325,1000GP
chrX:79667729:79670580,2851,1000GP
chrX:29251032:29252080,1048,1000GP
chr5:31190135:31191075,940,1000GP
chr8:99145584:99146021,437,1000GP
chr7:105520479:105521175,696,1000GP
chr1:36267649:36269041,1392,1000GP
chr1:175231433:175232801,1368,1000GP
chr7:70961199:70973894,12695,1000GP
chr16:85155108:85156196,1088,1000GP
chr4:167193921:167194355,434,1000GP
chr1:187497344:187497598,254,1000GP
chr5:148174677:148175216,539,1000GP
chr9:107012397:107013055,658,1000GP
chr7:52952666:52957924,5258,1000GP
chr4:87926012:87937548,11536,1000GP
chr2:95544969:95545591,622,1000GP
chr2:128927599:128928241,642,1000GP
chrX:29251032:29252080,1048,1000GP
chr6:130527041:130531150,4109,1000GP
chr10:125501849:125512533,10684,1000GP
chr20:44680251:44683268,3017,1000GP
chr2:179546701:179551477,4776,1000GP
chr21:26001844:26002386,542,1000GP
chr1:237402806:237402907,101,1000GP
chr1:239952717:239953384,667,1000GP
chr7:26899468:26900121,653,1000GP
chr6:155061025:155061421,396,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr1:207119002:207119851,849,1000GP
chr1:80328939:80329422,483,1000GP
chr10:57497185:57498185,1000,1000GP
chr12:12391927:12393688,1761,1000GP
chr1:91666235:91667096,861,1000GP
chr8:117862980:117863355,375,1000GP
chr5:29069210:29069523,313,1000GP
chr3:68019800:68020516,716,1000GP
chrX:29251032:29252080,1048,1000GP
chr1:205209478:205209646,168,1000GP
chr1:207119002:207119851,849,1000GP
chr7:40839777:40840871,1094,1000GP
chr12:71139014:71139975,961,1000GP
chr3:80015320:80015952,632,1000GP
chr2:122719026:122724930,5904,1000GP
chr21:26001844:26002386,542,1000GP
chr3:162827575:162829871,2296,1000GP
chr11:55676540:55690280,13740,1000GP
chr4:132047700:132051921,4221,1000GP
chr14:65375819:65376417,598,1000GP
chr10:125502112:125508653,6541,1000GP
chr2:95544969:95545592,623,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr4:87926012:87937548,11536,1000GP
chr2:83784945:83786893,1948,1000GP
chr10:45591791:45593149,1358,1000GP
chr3:9855321:9857149,1828,1000GP
chr16:85155108:85156196,1088,1000GP
chr5:170170464:170171752,1288,1000GP
chr1:181074774:181074953,179,1000GP
chr4:167193921:167194355,434,1000GP
chr12:12391927:12393688,1761,1000GP
chr3:172455538:172455915,377,1000GP
chr12:71139014:71139975,961,1000GP
chr12:77990109:77994064,3955,1000GP
chr11:24882410:24883333,923,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chrX:131873693:131874603,910,1000GP
chr5:31190135:31191075,940,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:128927599:128928241,642,1000GP
chr9:107012397:107013055,658,1000GP
chr2:22323607:22327851,4244,1000GP
chr2:224428264:224429235,971,1000GP
chr7:26899457:26899585,128,1000GP
chr16:48871900:48872325,425,1000GP
chr1:237402804:237402905,101,1000GP
chr1:239952716:239953383,667,1000GP
chr2:224428234:224428365,131,1000GP
chr2:95544968:95545592,624,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr11:97646721:97652361,5640,1000GP
chr4:74217829:74221830,4001,1000GP
chr7:70961199:70973894,12695,1000GP
chr6:141866325:141898713,32388,1000GP
chr1:66986546:66986952,406,1000GP
chr21:26001844:26002386,542,1000GP
chr16:85155108:85156196,1088,1000GP
chr7:113134265:113135576,1311,1000GP
chr11:41140741:41145485,4744,1000GP
chr3:165092856:165093126,270,1000GP
chr7:123153821:123158740,4919,1000GP
chr7:40839777:40840871,1094,1000GP
chr1:104037868:104039356,1488,1000GP
chr2:183704465:183706301,1836,1000GP
chr5:29069210:29069523,313,1000GP
chr5:28932749:28934786,2037,1000GP
chr7:26899468:26900121,653,1000GP
chr6:102801959:102802680,721,1000GP
chr4:87926012:87937548,11536,1000GP
chr11:24882410:24883333,923,1000GP
chr6:130527041:130531150,4109,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr3:95059430:95059969,539,1000GP
chr1:239952710:239953383,673,1000GP
chr9:107012397:107013055,658,1000GP
chr2:193148095:193155133,7038,1000GP
chr1:104037868:104039356,1488,1000GP
chr7:151312949:151315020,2071,1000GP
chr4:100680326:100680448,122,1000GP
chr4:100678499:100680435,1936,1000GP
chr1:66986546:66986952,406,1000GP
chr4:40233407:40235439,2032,1000GP
chr7:40839777:40840871,1094,1000GP
chr21:26001844:26002386,542,1000GP
chr16:85155108:85156196,1088,1000GP
chr4:74217829:74221830,4001,1000GP
chr14:21690605:21690953,348,1000GP
chr11:24882410:24883333,923,1000GP
chr6:155061025:155061421,396,1000GP
chr6:95237160:95241177,4017,1000GP
chr6:102801959:102802680,721,1000GP
chr7:70961199:70973894,12695,1000GP
chr12:12391927:12393688,1761,1000GP
chr3:78540000:78540383,383,1000GP
chr1:205209478:205209646,168,1000GP
chr3:36323159:36324989,1830,1000GP
chr20:44680251:44683268,3017,1000GP
chr10:13063037:13063272,235,1000GP
chr2:95544969:95545592,623,1000GP
chr6:107737651:107738371,720,1000GP
chr5:28932749:28934786,2037,1000GP
chrX:131873693:131874603,910,1000GP
chr10:55007431:55013437,6006,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr11:9083003:83317875,74234872,1000GP
chr4:167193921:167194355,434,1000GP
chr5:28932749:28934786,2037,1000GP
chr10:125502112:125508653,6541,1000GP
chr4:87926012:87937548,11536,1000GP
chr3:162827575:162829871,2296,1000GP
chr7:40839777:40840871,1094,1000GP
chr12:77990109:77994064,3955,1000GP
chr6:94031356:94031699,343,1000GP
chr12:12391927:12393688,1761,1000GP
chr7:151312949:151315020,2071,1000GP
chrX:79667729:79670580,2851,1000GP
chr3:162827575:162829871,2296,1000GP
chr8:95065266:95066265,999,1000GP
chr16:85155108:85156196,1088,1000GP
chr4:74217829:74221830,4001,1000GP
chr4:40233407:40235439,2032,1000GP
chr4:167193921:167194355,434,1000GP
chr12:77990109:77994064,3955,1000GP
chr6:130527041:130531150,4109,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr21:26001844:26002386,542,1000GP
chr1:187497348:187497598,250,1000GP
chr10:57497899:57498224,325,1000GP
chr10:57497185:57498185,1000,1000GP
chr12:51604266:51605156,890,1000GP
chr3:78540000:78540383,383,1000GP
chr12:71139014:71139975,961,1000GP
chr5:29069210:29069523,313,1000GP
chr5:114922388:114925736,3348,1000GP
chr5:116714939:116715798,859,1000GP
chr2:124294183:124295338,1155,1000GP
chr6:92498044:92498609,565,1000GP
chr16:69727926:69728993,1067,1000GP
chr4:114369833:114370587,754,1000GP
chr13:20964165:20971695,7530,1000GP
chr21:26001844:26002386,542,1000GP
chr16:85155108:85156196,1088,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr12:37924183:37924723,540,1000GP
chrX:79667729:79670580,2851,1000GP
chr12:70286838:70288279,1441,1000GP
chr5:28932749:28934786,2037,1000GP
chr3:80013716:80016128,2412,1000GP
chr7:156594389:156601626,7237,1000GP
chr1:48475278:48475980,702,1000GP
chr4:87926012:87937548,11536,1000GP
chr5:148174677:148175216,539,1000GP
chr2:4157679:4175889,18210,1000GP
chr20:44680251:44683268,3017,1000GP
chr7:70961199:70973894,12695,1000GP
chr7:76036709:76038489,1780,1000GP
chr20:44680251:44683268,3017,1000GP
chr1:237402804:237402905,101,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr12:127906521:127907286,765,1000GP
chr2:122719026:122724930,5904,1000GP
chr2:124294183:124295338,1155,1000GP
chr10:125501849:125512533,10684,1000GP
chr2:95544969:95545592,623,1000GP
chr7:70961199:70973894,12695,1000GP
chr9:105054698:105055060,362,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chrX:79666392:79667868,1476,1000GP
chrX:79667729:79670580,2851,1000GP
chr2:224428264:224429235,971,1000GP
chr1:207119002:207119851,849,1000GP
chrX:131873693:131874603,910,1000GP
chr7:31547158:31552382,5224,1000GP
chr7:40839777:40840871,1094,1000GP
chr11:55676540:55690280,13740,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chr4:87926012:87937548,11536,1000GP
chr14:46648665:62759566,16110901,1000GP
chr2:176512708:176521274,8566,1000GP
chr2:183704465:183706301,1836,1000GP
chr16:69727926:69728993,1067,1000GP
chr4:167188012:167194114,6102,1000GP
chr4:167193921:167194355,434,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr4:87926012:87937548,11536,1000GP
chr7:40839777:40840871,1094,1000GP
chrX:131871279:131873893,2614,1000GP
chrX:131873693:131874603,910,1000GP
chr7:70961199:70973894,12695,1000GP
chr6:24044697:24045341,644,1000GP
chr3:165092856:165093126,270,1000GP
chr12:77990109:77994064,3955,1000GP
chr16:85155108:85156196,1088,1000GP
chr7:151312949:151315020,2071,1000GP
chr5:29069210:29069523,313,1000GP
chr1:187495696:187497595,1899,1000GP
chr12:46636683:46639526,2843,1000GP
chr5:148174677:148175216,539,1000GP
chr10:125501849:125512533,10684,1000GP
chr7:47614509:47615366,857,1000GP
chr2:95544969:95545592,623,1000GP
chr7:40839777:40840871,1094,1000GP
chr11:24263186:24266369,3183,1000GP
chr11:24882410:24883333,923,1000GP
chr10:13063037:13063272,235,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chr1:104037868:104039356,1488,1000GP
chr7:151312949:151315020,2071,1000GP
chr1:187497344:187497598,254,1000GP
chr10:57497899:57498224,325,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr3:162827575:162829871,2296,1000GP
chr20:44680251:44683268,3017,1000GP
chr4:40233407:40235439,2032,1000GP
chr14:66703616:66704992,1376,1000GP
chr2:224428264:224429235,971,1000GP
chr11:1894042:1939846,45804,1000GP
chr3:9855321:9857149,1828,1000GP
chr6:155061025:155061421,396,1000GP
chr2:95544969:95545592,623,1000GP
chr2:143314762:143315903,1141,1000GP
chr16:48871900:48872325,425,1000GP
chr4:87926012:87937548,11536,1000GP
chr6:130527041:130531150,4109,1000GP
chr21:26001844:26002386,542,1000GP
chrX:79667729:79670580,2851,1000GP
chr16:85155108:85156196,1088,1000GP
chr2:152604582:152604933,351,1000GP
chr7:70961199:70973894,12695,1000GP
chr7:40839776:40840871,1095,1000GP
chr7:40839777:40840871,1094,1000GP
chr7:105520479:105521175,696,1000GP
chr1:239952716:239953383,667,1000GP
chr10:125501849:125512533,10684,1000GP
chr5:170170464:170171752,1288,1000GP
chr16:48871900:48872325,425,1000GP
chr16:69728228:69728986,758,1000GP
chr11:4276872:4346040,69168,1000GP
chr1:48475278:48475980,702,1000GP
chr9:102564715:102570278,5563,1000GP
chr1:197787659:197788855,1196,1000GP
chr1:205209478:205209646,168,1000GP
chr1:207119002:207119851,849,1000GP
chr1:187497344:187497598,254,1000GP
chr10:57497899:57498224,325,1000GP
chr10:57497185:57498185,1000,1000GP
chr2:224428264:224429235,971,1000GP
chr2:224428234:224428365,131,1000GP
chr5:28932749:28934786,2037,1000GP
chr11:96399523:96400088,565,1000GP
chr16:48871900:48872325,425,1000GP
chr2:224428264:224429235,971,1000GP
chr7:70961199:70973894,12695,1000GP
chr20:44680251:44683268,3017,1000GP
chr12:37924184:37924724,540,1000GP
chr7:40839777:40840871,1094,1000GP
chr1:237402806:237402907,101,1000GP
chr4:69242471:69307343,64872,1000GP
chr11:9083003:83317875,74234872,1000GP
chr8:117862980:117863355,375,1000GP
chr1:205209478:205209646,168,1000GP
chr1:207119002:207119851,849,1000GP
chr4:40233407:40235439,2032,1000GP
chrX:29251032:29252080,1048,1000GP
chr10:125501849:125512533,10684,1000GP
chr16:85155108:85156196,1088,1000GP
chr4:87926012:87937548,11536,1000GP
chr12:12391927:12393688,1761,1000GP
chr2:124294183:124295338,1155,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr21:26001844:26002386,542,1000GP
chr14:66703616:66704992,1376,1000GP
chr14:65375819:65376417,598,1000GP
chr12:71139014:71139975,961,1000GP
chr7:31547158:31552382,5224,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr2:224428264:224429235,971,1000GP
chr2:224428234:224428365,131,1000GP
chr2:122719026:122724930,5904,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr5:148174677:148175216,539,1000GP
chr7:70961199:70973894,12695,1000GP
chr1:207119002:207119851,849,1000GP
chr16:85155108:85156196,1088,1000GP
chr7:128288301:128299896,11595,1000GP
chr1:36267649:36269041,1392,1000GP
chr21:26001843:26002391,548,1000GP
chr7:151312949:151315020,2071,1000GP
chr5:28932749:28934786,2037,1000GP
chr1:175231433:175232801,1368,1000GP
chr2:152603405:152604921,1516,1000GP
chr3:162827575:162829871,2296,1000GP
chr3:165092856:165093126,270,1000GP
chrX:131873693:131874603,910,1000GP
chr8:117862980:117863355,375,1000GP
chrX:79666392:79667868,1476,1000GP
chrX:79667729:79670580,2851,1000GP
chr4:87926012:87937548,11536,1000GP
chr2:4157846:4165086,7240,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr3:80013716:80016128,2412,1000GP
chr2:143314762:143315903,1141,1000GP
chr4:87926012:87937548,11536,1000GP
chr21:7247135:10778309,3531174,1000GP
chr12:12391927:12393688,1761,1000GP
chr1:239952716:239953383,667,1000GP
chr5:28932749:28934786,2037,1000GP
chr20:44680251:44683268,3017,1000GP
chr2:124294183:124295338,1155,1000GP
chr7:40839777:40840871,1094,1000GP
chr1:104037868:104039356,1488,1000GP
chr11:97650130:97652224,2094,1000GP
chr2:95544968:95545592,624,1000GP
chr17:5691963:5692238,275,1000GP
chr2:179551494:179557448,5954,1000GP
chr9:107012397:107013055,658,1000GP
chr21:26001844:26002386,542,1000GP
chr21:26648364:26649407,1043,1000GP
chr10:57497899:57498224,325,1000GP
chr6:102801959:102802680,721,1000GP
chr1:63194706:63195282,576,1000GP
chr12:71139014:71139975,961,1000GP
chr3:172455538:172455915,377,1000GP
chr1:207119002:207119851,849,1000GP
chrX:131873693:131874603,910,1000GP
chr10:27314817:27341071,26254,1000GP
chr11:41140440:41145493,5053,1000GP
chr7:151312949:151315020,2071,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr10:65465446:65473910,8464,1000GP
chr9:111086913:111087263,350,1000GP
chr1:237402806:237402907,101,1000GP
chr1:239952717:239953384,667,1000GP
chr2:95544969:95545592,623,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr16:48871900:48872325,425,1000GP
chr5:28932749:28934786,2037,1000GP
chr5:29069210:29069523,313,1000GP
chr7:26899468:26900121,653,1000GP
chr2:221703361:221704047,686,1000GP
chr6:130527041:130531150,4109,1000GP
chr5:148174677:148175216,539,1000GP
chr1:104037868:104039356,1488,1000GP
chr6:137955723:139947580,1991857,1000GP
chr7:121522364:121522527,163,1000GP
chr13:20964165:20971695,7530,1000GP
chr3:172455544:172455915,371,1000GP
chr3:43794156:43794503,347,1000GP
chr3:43793603:43794500,897,1000GP
chr7:40839777:40840871,1094,1000GP
chr12:77990109:77994064,3955,1000GP
chr4:87926012:87937548,11536,1000GP
chr15:51686732:51694340,7608,1000GP
chr2:179551495:179557450,5955,1000GP
chr2:183704465:183706301,1836,1000GP
chr21:26001844:26002386,542,1000GP
chr11:106272355:106273062,707,1000GP
chr1:48475278:48475980,702,1000GP
chr7:151312949:151315020,2071,1000GP
chr2:124294183:124295338,1155,1000GP
chr3:165092856:165093126,270,1000GP
chr16:69727926:69728993,1067,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr5:29069210:29069523,313,1000GP
chr7:5021644:5021836,192,1000GP
chr21:26001844:26002386,542,1000GP
chr21:30376153:30399826,23673,1000GP
chr4:167193921:167194355,434,1000GP
chr12:80454441:80461952,7511,1000GP
chr12:77990109:77994064,3955,1000GP
chr16:85155108:85156196,1088,1000GP
chr1:207119002:207119851,849,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:95544968:95545592,624,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr1:36267649:36269041,1392,1000GP
chr1:43593625:43594215,590,1000GP
chr14:65375819:65376417,598,1000GP
chr1:175231433:175232801,1368,1000GP
chr6:130527041:130531150,4109,1000GP
chr5:29069210:29069523,313,1000GP
chr6:130527041:130531150,4109,1000GP
chr3:80015320:80015952,632,1000GP
chr10:125501849:125512533,10684,1000GP
chr12:77990109:77994064,3955,1000GP
chr20:44680251:44683268,3017,1000GP
chr12:103965851:125316601,21350750,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr7:70961199:70973894,12695,1000GP
chr2:95544969:95545592,623,1000GP
chr21:26001844:26002386,542,1000GP
chr1:91666235:91667096,861,1000GP
chr16:85155108:85156196,1088,1000GP
chr1:205209478:205209646,168,1000GP
chr5:148173476:148175043,1567,1000GP
chr5:148174677:148175216,539,1000GP
chr10:55007431:55013437,6006,1000GP
chr10:57497899:57498224,325,1000GP
chr10:57497185:57498185,1000,1000GP
chr3:43793603:43794500,897,1000GP
chr11:55597412:55664074,66662,1000GP
chr11:55676540:55690280,13740,1000GP
chr2:124294183:124295338,1155,1000GP
chr2:131777354:131821781,44427,1000GP
chr12:71139014:71139975,961,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:143314762:143315903,1141,1000GP
chr4:167193921:167194355,434,1000GP
chr5:114922388:114925736,3348,1000GP
chr8:72111385:72111630,245,1000GP
chr1:205209478:205209646,168,1000GP
chr1:207119002:207119851,849,1000GP
chr2:179551495:179557450,5955,1000GP
chr7:151312949:151315020,2071,1000GP
chr6:125609155:134343808,8734653,1000GP
chr13:32446934:32447426,492,1000GP
chr1:36267649:36269041,1392,1000GP
chr4:100680326:100680448,122,1000GP
chr21:26648364:26649407,1043,1000GP
chr7:70961199:70973894,12695,1000GP
chr12:12391927:12393688,1761,1000GP
chr8:84953171:84961976,8805,1000GP
chr17:73219884:73221545,1661,1000GP
chr12:46636683:46639526,2843,1000GP
chr4:87926012:87937548,11536,1000GP
chr9:107012397:107013055,658,1000GP
chr16:85155108:85156196,1088,1000GP
chr10:57497185:57498185,1000,1000GP
chr10:57497899:57498224,325,1000GP
chr14:58574072:58574888,816,1000GP
chr14:58574682:58575504,822,1000GP
chr2:221703361:221704047,686,1000GP
chr2:224428234:224428365,131,1000GP
chr2:224428264:224429235,971,1000GP
chr2:159238871:159239302,431,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:239952709:239953383,674,1000GP
chr2:95544969:95545592,623,1000GP
chr7:105520479:105521175,696,1000GP
chr1:187495696:187497595,1899,1000GP
chr1:187497344:187497598,254,1000GP
chr2:72213038:72214235,1197,1000GP
chr20:44680251:44683268,3017,1000GP
chr10:125501849:125512533,10684,1000GP
chr17:5691963:5692238,275,1000GP
chr12:80454441:80461952,7511,1000GP
chr12:12391927:12393688,1761,1000GP
chr21:26001844:26002386,542,1000GP
chrX:79667729:79670580,2851,1000GP
chr1:205209478:205209646,168,1000GP
chr1:207119002:207119851,849,1000GP
chr7:70961199:70973894,12695,1000GP
chr16:85155108:85156196,1088,1000GP
chr7:40839777:40840871,1094,1000GP
chr2:124294183:124295338,1155,1000GP
chr7:31547158:31552382,5224,1000GP
chr10:125501849:125512533,10684,1000GP
chr1:207119002:207119851,849,1000GP
chr12:12391927:12393688,1761,1000GP
chr5:148174677:148175216,539,1000GP
chr2:95544969:95545592,623,1000GP
chr21:26001844:26002386,542,1000GP
chr20:44680251:44683268,3017,1000GP
chr1:187497344:187497598,254,1000GP
chr3:80015320:80015952,632,1000GP
chr3:162827575:162829871,2296,1000GP
chr1:237402806:237402907,101,1000GP
chr1:239952717:239953384,667,1000GP
