region,FBI_cnt,sv_group_cnt,sample_cnt,SRR3760937,SRR3760940,SRR3825071,SRR3987259,SRR5114912,SRR5115059,SRR3760936,SRR3760945,SRR3760946,SRR3760949,SRR3760954,SRR3760957,SRR3760960,SRR3760962,SRR3760965,SRR3760970,SRR3760973,SRR3760975,SRR3760978,SRR3760985,SRR3760987,SRR3760995,SRR3760996,SRR3760997,SRR3761001,SRR3761002,SRR3761005,SRR3761011,SRR3761013,SRR3761015,SRR3761020,SRR3761024,SRR3761025,SRR3761026,SRR3761030,SRR3761033,SRR3761035,SRR3825048,SRR3825050,SRR3825053,SRR3825058,SRR3825060,SRR3825064,SRR3825068,SRR3825076,SRR3825079,SRR3825081,SRR3825083,SRR3825086,SRR3825088,SRR3825093,SRR3825094,SRR3825096,SRR3825098,SRR3825100,SRR3825106,SRR3825108,SRR3825112,SRR3825121,SRR3825123,SRR3825125,SRR3825132,SRR3825137,SRR3825141,SRR3825142,SRR3825143,SRR3825145,SRR3825147,SRR3928800,SRR3928803,SRR3928804,SRR3928807,SRR3928810,SRR3928822,SRR3928827,SRR3928830,SRR3928831,SRR3928834,SRR3928841,SRR3928842,SRR3928843,SRR3928849,SRR3928850,SRR3928851,SRR3928856,SRR3928859,SRR3928863,SRR3928866,SRR3928871,SRR3928872,SRR3928873,SRR3928875,SRR3928878,SRR3928879,SRR3928888,SRR3928889,SRR3928890,SRR3928891,SRR3928892,SRR3928894,SRR3928897,SRR3931724,SRR3931735,SRR3931736,SRR3931747,SRR3931752,SRR3931763,SRR3931771,SRR3931775,SRR3931776,SRR3931781,SRR3931782,SRR3931787,SRR3931791,SRR3931792,SRR3931811,SRR3931812,SRR3931816,SRR3931817,SRR3931827,SRR3931829,SRR3931830,SRR3931833,SRR3931835,SRR3931840,SRR3931846,SRR3931851,SRR3931856,SRR3931857,SRR3931859,SRR3931877,SRR3931880,SRR3945280,SRR3945282,SRR3945287,SRR3945294,SRR3945296,SRR3945299,SRR3945301,SRR3945303,SRR3945309,SRR3945312,SRR3945315,SRR3945316,SRR3945317,SRR3945319,SRR3945326,SRR3945327,SRR3945332,SRR3945336,SRR3945341,SRR3945343,SRR3945349,SRR3945352,SRR3945469,SRR3945470,SRR3945476,SRR3945477,SRR3945479,SRR3945484,SRR3945487,SRR3945488,SRR3945489,SRR3945491,SRR3945494,SRR3949322,SRR3949329,SRR3949330,SRR3949332,SRR3949333,SRR3949343,SRR3949346,SRR3949347,SRR3949358,SRR3949367,SRR3949371,SRR3949377,SRR3949380,SRR3949381,SRR3949384,SRR3949387,SRR3949391,SRR3949394,SRR3949401,SRR3949402,SRR3949403,SRR3949404,SRR3949410,SRR3949414,SRR3949422,SRR3949424,SRR3949431,SRR3953716,SRR3953729,SRR3953732,SRR3953737,SRR3953739,SRR3953744,SRR3953746,SRR3953748,SRR3953751,SRR3953754,SRR3953757,SRR3953759,SRR3953761,SRR3953765,SRR3953768,SRR3953774,SRR3953783,SRR3953785,SRR3953792,SRR3953798,SRR3953805,SRR3953809,SRR3953811,SRR3953813,SRR3953814,SRR3953820,SRR3953826,SRR3953827,SRR3953829,SRR3953836,SRR3953840,SRR3953841,SRR3953843,SRR3953844,SRR3953847,SRR3953849,SRR3987226,SRR3987230,SRR3987234,SRR3987237,SRR3987238,SRR3987242,SRR3987244,SRR3987250,SRR3987251,SRR3987253,SRR3987258,SRR3987264,SRR3987270,SRR3987273,SRR3987276,SRR3987277,SRR3987280,SRR3987315,SRR3987316,SRR3987322,SRR3987324,SRR3987341,SRR3987345,SRR3987346,SRR3987349,SRR3987351,SRR3987357,SRR3987362,SRR3987363,SRR3987367,SRR3987369,SRR3989816,SRR3989819,SRR3989822,SRR3989823,SRR3989824,SRR3989826,SRR3989830,SRR3989831,SRR3989836,SRR3989839,SRR3989840,SRR3989845,SRR3989847,SRR3989850,SRR3989856,SRR3989860,SRR3989862,SRR3989863,SRR3989866,SRR3989869,SRR3989873,SRR3989877,SRR3989879,SRR3989881,SRR3989882,SRR3989888,SRR3989892,SRR3989893,SRR3989895,SRR3989897,SRR3989901,SRR3989905,SRR3989907,SRR4017544,SRR5114918,SRR5114921,SRR5114924,SRR5114927,SRR5114936,SRR5114948,SRR5114954,SRR5114957,SRR5114960,SRR5114963,SRR5114966,SRR5114969,SRR5114975,SRR5114978,SRR5114981,SRR5114984,SRR5114987,SRR5114990,SRR5114993,SRR5114996,SRR5114999,SRR5115002,SRR5115005,SRR5115008,SRR5115011,SRR5115017,SRR5115023,SRR5115026,SRR5115029,SRR5115032,SRR5115035,SRR5115041,SRR5115044,SRR5115047,SRR5115050,SRR5115053,SRR5115056
chr16:69000001-70000000,198,99,99,SRR3760937_18_sv.txt,,,,SRR5114912_37_sv.txt,SRR5115059_2_sv.txt,,,SRR3760946_39_sv.txt,,,,SRR3760960_22_sv.txt,SRR3760962_30_sv.txt,,,,,,,,SRR3760995_29_sv.txt,,,,,SRR3761005_29_sv.txt,SRR3761011_30_sv.txt,,,SRR3761020_35_sv.txt,,SRR3761025_21_sv.txt,,,,SRR3761035_26_sv.txt,,SRR3825050_18_sv.txt,,,,SRR3825064_27_sv.txt,SRR3825068_28_sv.txt,,,SRR3825081_23_sv.txt,,,SRR3825088_29_sv.txt,,SRR3825094_32_sv.txt,,,,,,SRR3825112_16_sv.txt,SRR3825121_25_sv.txt,,,,,,,,,,,,,SRR3928807_20_sv.txt,,,,,SRR3928831_30_sv.txt,,,SRR3928842_25_sv.txt,,,SRR3928850_21_sv.txt,,,SRR3928859_31_sv.txt,SRR3928863_33_sv.txt,SRR3928866_31_sv.txt,SRR3928871_24_sv.txt,,SRR3928873_37_sv.txt,,,,SRR3928888_40_sv.txt,,,,,,,,,,SRR3931747_35_sv.txt,,,SRR3931771_25_sv.txt,,SRR3931776_28_sv.txt,,,,,,,,,,SRR3931827_20_sv.txt,SRR3931829_23_sv.txt,,,SRR3931835_21_sv.txt,,SRR3931846_25_sv.txt,,,,,SRR3931877_32_sv.txt,SRR3931880_29_sv.txt,,,,,,,SRR3945301_36_sv.txt,,SRR3945309_30_sv.txt,,,,,,,,,SRR3945336_2_sv.txt,,SRR3945343_35_sv.txt,,,,,,,SRR3945479_24_sv.txt,SRR3945484_33_sv.txt,SRR3945487_24_sv.txt,,,,SRR3945494_21_sv.txt,,,,,SRR3949333_27_sv.txt,SRR3949343_27_sv.txt,,,,,,SRR3949377_26_sv.txt,SRR3949380_33_sv.txt,,,SRR3949387_38_sv.txt,SRR3949391_27_sv.txt,,,,,,,,,SRR3949424_19_sv.txt,,,,,,,,,SRR3953748_31_sv.txt,,,,SRR3953759_23_sv.txt,,,,,SRR3953783_32_sv.txt,SRR3953785_33_sv.txt,,,,,,SRR3953813_25_sv.txt,,,,SRR3953827_27_sv.txt,SRR3953829_18_sv.txt,,SRR3953840_28_sv.txt,,,,,,,,,SRR3987237_22_sv.txt,,,SRR3987244_31_sv.txt,,SRR3987251_26_sv.txt,SRR3987253_29_sv.txt,SRR3987258_37_sv.txt,,SRR3987270_25_sv.txt,,,SRR3987277_30_sv.txt,,,,,,,,,,,,,SRR3987363_32_sv.txt,,,SRR3989816_24_sv.txt,SRR3989819_32_sv.txt,,,SRR3989824_33_sv.txt,SRR3989826_1_sv.txt,,,,,,SRR3989845_29_sv.txt,,,SRR3989856_26_sv.txt,SRR3989860_27_sv.txt,SRR3989862_24_sv.txt,,,,,,,,SRR3989882_39_sv.txt,SRR3989888_25_sv.txt,,,SRR3989895_34_sv.txt,,SRR3989901_22_sv.txt,,SRR3989907_26_sv.txt,,SRR5114918_17_sv.txt,SRR5114921_19_sv.txt,SRR5114924_26_sv.txt,,,,SRR5114954_14_sv.txt,SRR5114957_19_sv.txt,,,,,,SRR5114978_19_sv.txt,SRR5114981_34_sv.txt,SRR5114984_19_sv.txt,,,SRR5114993_16_sv.txt,SRR5114996_18_sv.txt,,,SRR5115005_3_sv.txt,,,,SRR5115023_11_sv.txt,SRR5115026_21_sv.txt,,,,,SRR5115044_23_sv.txt,,,SRR5115053_28_sv.txt,SRR5115056_18_sv.txt
chr16:73000001-74000000,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928889_20_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987280_43_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr16:82000001-83000000,18,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761020_36_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3825096_28_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931771_30_sv.txt,,,,,,,,,,,,,,,,,,SRR3931846_31_sv.txt,,,,SRR3931859_35_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949346_31_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989822_35_sv.txt,,,,,,,,,,,,,,,,,SRR3989869_29_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114984_20_sv.txt,,,,,,,,,,,,,,,,,,,,,
chr16:85000001-86000000,77,40,40,,,SRR3825071_25_sv.txt,,,,,SRR3760945_22_sv.txt,,,SRR3760954_24_sv.txt,,,,,,,,,,,SRR3760995_30_sv.txt,,,,,,,,,SRR3761020_16_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928827_33_sv.txt,,,,,,,,,,,,,,,,,SRR3928875_20_sv.txt,,,,,SRR3928890_26_sv.txt,,,,,,,,,,,,SRR3931775_36_sv.txt,SRR3931776_33_sv.txt,,,,,,,SRR3931812_27_sv.txt,,,,,,,,,,,,,SRR3931859_36_sv.txt,,,,SRR3945282_31_sv.txt,,,,SRR3945299_30_sv.txt,,SRR3945303_32_sv.txt,,,,,,,,,,,,,SRR3945349_28_sv.txt,,SRR3945469_34_sv.txt,,,,,,SRR3945487_33_sv.txt,,,,SRR3945494_22_sv.txt,SRR3949322_17_sv.txt,,,,,,,,,,,SRR3949377_35_sv.txt,SRR3949380_41_sv.txt,,,,,,,SRR3949402_34_sv.txt,,,,,,,,,,,,SRR3953739_19_sv.txt,,,,,,,,,,,,,,,SRR3953798_41_sv.txt,,,SRR3953811_34_sv.txt,,,,,,,,,SRR3953841_41_sv.txt,SRR3953843_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,SRR3987322_25_sv.txt,,,,,,,SRR3987357_29_sv.txt,,,,SRR3987369_30_sv.txt,,,,,SRR3989824_34_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989897_31_sv.txt,,SRR3989905_33_sv.txt,,,,,SRR5114924_27_sv.txt,,SRR5114936_25_sv.txt,,,,SRR5114960_18_sv.txt,,,,,,,,,,,,,,,,SRR5115011_25_sv.txt,SRR5115017_22_sv.txt,,,,,SRR5115035_26_sv.txt,,,,,,
chr16:86000001-87000000,149,75,75,,,,,,,,,,,,SRR3760957_26_sv.txt,,,SRR3760965_33_sv.txt,,SRR3760973_32_sv.txt,SRR3760975_23_sv.txt,,SRR3760985_37_sv.txt,SRR3760987_30_sv.txt,,,,,,,SRR3761011_38_sv.txt,SRR3761013_25_sv.txt,,,,,,SRR3761030_31_sv.txt,,,SRR3825048_26_sv.txt,SRR3825050_25_sv.txt,,,,,,,,,,,SRR3825088_30_sv.txt,,,,,SRR3825100_38_sv.txt,SRR3825106_26_sv.txt,SRR3825108_34_sv.txt,,,,,,,SRR3825141_31_sv.txt,,,,,,,,,,,,SRR3928830_22_sv.txt,,,,,,SRR3928849_38_sv.txt,,,,SRR3928859_32_sv.txt,,,SRR3928871_25_sv.txt,,SRR3928873_38_sv.txt,SRR3928875_21_sv.txt,,SRR3928879_35_sv.txt,SRR3928888_41_sv.txt,,,,SRR3928892_37_sv.txt,,,,SRR3931735_27_sv.txt,,,SRR3931752_38_sv.txt,SRR3931763_39_sv.txt,,,,SRR3931781_37_sv.txt,,,,,,,,,,,SRR3931830_37_sv.txt,,SRR3931835_29_sv.txt,,SRR3931846_32_sv.txt,,,,,,,,,,,,,SRR3945301_37_sv.txt,,,,,,,,,,,SRR3945336_33_sv.txt,,,SRR3945349_29_sv.txt,SRR3945352_33_sv.txt,,SRR3945470_30_sv.txt,SRR3945476_21_sv.txt,,,,,,SRR3945489_31_sv.txt,,,SRR3949322_42_sv.txt,,,SRR3949332_25_sv.txt,,,,,,SRR3949367_33_sv.txt,SRR3949371_33_sv.txt,SRR3949377_36_sv.txt,SRR3949380_42_sv.txt,,,,,,SRR3949401_30_sv.txt,,,,,SRR3949414_27_sv.txt,,,SRR3949431_10_sv.txt,,,,,,,SRR3953746_30_sv.txt,,,,SRR3953757_31_sv.txt,,,SRR3953765_33_sv.txt,SRR3953768_33_sv.txt,SRR3953774_27_sv.txt,SRR3953783_33_sv.txt,SRR3953785_38_sv.txt,,SRR3953798_42_sv.txt,SRR3953805_32_sv.txt,SRR3953809_34_sv.txt,,,,SRR3953820_31_sv.txt,,,,,SRR3953840_39_sv.txt,SRR3953841_42_sv.txt,,,,,,,,,,,,,,SRR3987253_30_sv.txt,,,SRR3987270_32_sv.txt,SRR3987273_34_sv.txt,,,,,SRR3987316_27_sv.txt,,,,,SRR3987346_29_sv.txt,,,,,,,,SRR3989816_25_sv.txt,,,,SRR3989824_35_sv.txt,,,,,,,,SRR3989847_35_sv.txt,,,,,,,,SRR3989873_33_sv.txt,,,SRR3989881_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,SRR5114975_31_sv.txt,,SRR5114981_35_sv.txt,,SRR5114987_25_sv.txt,,,,SRR5114999_30_sv.txt,,,,,,,,,,,,,,,,
chr17:1-1000000,20,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761011_5_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825108_35_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931791_20_sv.txt,,,,,,,,,,,,,,,,,SRR3931877_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953813_32_sv.txt,,,,,,,,,,,,,,,,,,,,SRR3987250_25_sv.txt,,,,,SRR3987270_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989850_26_sv.txt,,,,,SRR3989866_21_sv.txt,,,,SRR3989879_38_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr17:1000001-2000000,7,3,3,,,SRR3825071_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931736_22_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989826_14_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr17:2000001-3000000,4,2,2,,,,,,,,,,,,,,,,,,,,SRR3760985_35_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987273_33_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr17:5000001-6000000,90,40,40,,,SRR3825071_27_sv.txt,,,,,,,,,,,,,,,,,SRR3760985_25_sv.txt,,,,,,,,,,SRR3761015_37_sv.txt,,,SRR3761025_23_sv.txt,,,,,,,SRR3825053_22_sv.txt,,SRR3825060_28_sv.txt,,,,SRR3825079_19_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928875_22_sv.txt,,,,,SRR3928890_27_sv.txt,,,,SRR3928897_33_sv.txt,SRR3931724_31_sv.txt,,SRR3931736_32_sv.txt,,,,,,,,,,,,,,,,SRR3931827_21_sv.txt,,,,,,,,,,,SRR3931877_34_sv.txt,,,,,,,,,,SRR3945309_32_sv.txt,,,,,,,,,SRR3945336_34_sv.txt,,,,,,,,,,,,,,,,SRR3949322_43_sv.txt,SRR3949329_29_sv.txt,SRR3949330_33_sv.txt,,,SRR3949343_29_sv.txt,,,,,,,,,,,,,,,SRR3949403_35_sv.txt,,,,,,SRR3949431_29_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953844_32_sv.txt,,,,,,,SRR3987238_32_sv.txt,,,,,,,SRR3987264_34_sv.txt,,,,,SRR3987280_44_sv.txt,,,,,,SRR3987345_33_sv.txt,,,,,SRR3987362_33_sv.txt,,,,SRR3989816_27_sv.txt,SRR3989819_33_sv.txt,,,,,,,,,,,,,,,,SRR3989863_35_sv.txt,,,,SRR3989877_20_sv.txt,SRR3989879_39_sv.txt,,,,,,,,SRR3989901_29_sv.txt,,,,,,,,,,SRR5114954_15_sv.txt,,,,,,SRR5114975_32_sv.txt,SRR5114978_20_sv.txt,,,SRR5114987_27_sv.txt,,,,,,,,,,,,,,,SRR5115041_33_sv.txt,,,SRR5115050_27_sv.txt,,
chr17:8000001-9000000,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987226_30_sv.txt,,,,,,,,SRR3987251_28_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr17:10000001-11000000,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825137_33_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987244_33_sv.txt,,,,,,,,,SRR3987277_31_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr17:11000001-12000000,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931856_38_sv.txt,,,,,,,,,,,,SRR3945303_33_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989830_34_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115056_19_sv.txt
chr17:14000001-15000000,242,121,121,,,,,,,,,SRR3760946_40_sv.txt,SRR3760949_30_sv.txt,,SRR3760957_27_sv.txt,SRR3760960_27_sv.txt,,SRR3760965_34_sv.txt,,,SRR3760975_25_sv.txt,,,,,SRR3760996_34_sv.txt,SRR3760997_27_sv.txt,,,SRR3761005_38_sv.txt,,SRR3761013_26_sv.txt,,SRR3761020_37_sv.txt,SRR3761024_23_sv.txt,,SRR3761026_35_sv.txt,SRR3761030_32_sv.txt,SRR3761033_31_sv.txt,SRR3761035_27_sv.txt,SRR3825048_27_sv.txt,SRR3825050_26_sv.txt,SRR3825053_23_sv.txt,SRR3825058_29_sv.txt,,,SRR3825068_31_sv.txt,SRR3825076_45_sv.txt,,SRR3825081_24_sv.txt,SRR3825083_32_sv.txt,SRR3825086_32_sv.txt,SRR3825088_31_sv.txt,,,SRR3825096_29_sv.txt,,,,,SRR3825112_17_sv.txt,SRR3825121_31_sv.txt,,SRR3825125_22_sv.txt,SRR3825132_23_sv.txt,SRR3825137_34_sv.txt,SRR3825141_32_sv.txt,,,,,,,SRR3928804_31_sv.txt,SRR3928807_31_sv.txt,,SRR3928822_25_sv.txt,,,,,,SRR3928842_21_sv.txt,SRR3928843_32_sv.txt,,,,SRR3928856_41_sv.txt,,,SRR3928866_33_sv.txt,,,,SRR3928875_23_sv.txt,SRR3928878_37_sv.txt,,SRR3928888_42_sv.txt,,SRR3928890_28_sv.txt,SRR3928891_29_sv.txt,SRR3928892_38_sv.txt,SRR3928894_26_sv.txt,,,SRR3931735_29_sv.txt,,,SRR3931752_40_sv.txt,SRR3931763_40_sv.txt,,SRR3931775_37_sv.txt,,SRR3931781_38_sv.txt,,SRR3931787_27_sv.txt,,,SRR3931811_37_sv.txt,,,,,,,,,SRR3931840_19_sv.txt,,SRR3931851_32_sv.txt,,SRR3931857_30_sv.txt,,,,,,,,SRR3945296_26_sv.txt,SRR3945299_32_sv.txt,SRR3945301_38_sv.txt,,,,,SRR3945316_32_sv.txt,,,SRR3945326_37_sv.txt,SRR3945327_22_sv.txt,,,,SRR3945343_36_sv.txt,SRR3945349_30_sv.txt,SRR3945352_34_sv.txt,SRR3945469_35_sv.txt,SRR3945470_31_sv.txt,SRR3945476_22_sv.txt,SRR3945477_20_sv.txt,SRR3945479_25_sv.txt,SRR3945484_34_sv.txt,,,SRR3945489_32_sv.txt,,,,,SRR3949330_34_sv.txt,SRR3949332_27_sv.txt,SRR3949333_28_sv.txt,,SRR3949346_32_sv.txt,SRR3949347_29_sv.txt,SRR3949358_32_sv.txt,,,,,,SRR3949384_34_sv.txt,SRR3949387_39_sv.txt,SRR3949391_29_sv.txt,,,,,,,,,,,SRR3953716_19_sv.txt,,,,SRR3953739_20_sv.txt,,,,,SRR3953754_34_sv.txt,SRR3953757_33_sv.txt,,SRR3953761_36_sv.txt,,SRR3953768_34_sv.txt,SRR3953774_28_sv.txt,,,,SRR3953798_43_sv.txt,,,SRR3953811_35_sv.txt,SRR3953813_33_sv.txt,,,,,,,,,SRR3953843_27_sv.txt,,SRR3953847_32_sv.txt,,,SRR3987230_36_sv.txt,SRR3987234_31_sv.txt,,,,SRR3987244_34_sv.txt,SRR3987250_35_sv.txt,,,,SRR3987264_35_sv.txt,,,,,,SRR3987315_28_sv.txt,,SRR3987322_26_sv.txt,SRR3987324_30_sv.txt,,,SRR3987346_30_sv.txt,SRR3987349_32_sv.txt,,,,,SRR3987367_33_sv.txt,,,,SRR3989822_36_sv.txt,,,SRR3989826_24_sv.txt,,,,SRR3989839_28_sv.txt,,SRR3989845_31_sv.txt,SRR3989847_38_sv.txt,,,,SRR3989862_25_sv.txt,,SRR3989866_29_sv.txt,,,,SRR3989879_40_sv.txt,,SRR3989882_40_sv.txt,,,,,,,SRR3989905_36_sv.txt,SRR3989907_28_sv.txt,,,,,,,SRR5114948_27_sv.txt,,,,,,,SRR5114975_33_sv.txt,SRR5114978_21_sv.txt,SRR5114981_37_sv.txt,,,,,,,,,,,,,,,,,,,SRR5115047_26_sv.txt,,,
chr17:19000001-20000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825100_40_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr17:20000001-21000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989840_32_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr17:21000001-22000000,4,4,4,,,,,,,,,,,,,,,,,,,SRR3760978_34_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825100_29_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949431_21_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989856_20_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
